category,product,description,currency,price,base,PPP,eX,valued
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,GBP,49.94,SGD,1.3960752903484182,1.8655115238521038,0.2516394176618886
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,GBP,59.99,SGD,1.8003000500083346,1.8655115238521038,0.03495635004661546
Softwares,iCloud ,iCloud 50GB,GBP,0.79,SGD,1.7350210970464135,1.8655115238521038,0.06994887200495015
Content,Netflix ,Premium Plan per month,GBP,13.99,SGD,1.4281629735525376,1.8655115238521038,0.23443894326446346
Content,Amazon Prime,per month,GBP,7.99,SGD,1.1251564455569463,1.8655115238521038,0.39686438214350706
Content,Disney +,Yearly,GBP,59.99,SGD,2.0,1.8655115238521038,-0.07209201038339885
Content,YouTube Premium,Youtube Premium with YT music,GBP,12.0,SGD,1.0,1.8655115238521038,0.4639539948083006
Content,Spotify,Individual plan - 1 month,GBP,10.0,SGD,1.0,1.8655115238521038,0.4639539948083006
Content,Apple Music,Individual 1 month,GBP,10.0,SGD,1.0,1.8655115238521038,0.4639539948083006
Devices,iPhone 12,64GB,EUR,899.0,SGD,1.3348164627363737,1.604900184133431,0.16828692778977372
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,EUR,1129.0,SGD,1.283436669619132,1.604900184133431,0.20030125093908802
Devices,PS5,Disk Version,EUR,499.99,SGD,1.4580291605832116,1.604900184133431,0.09151411720319702
Devices,XBOX Series X,4k Variant,EUR,499.99,SGD,1.3980279605592112,1.604900184133431,0.1289003675240531
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",EUR,1299.0,SGD,1.3841416474210932,1.604900184133431,0.1375528141219179
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,EUR,59.49,SGD,1.171961674230963,1.604900184133431,0.26976039643003336
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,EUR,69.0,SGD,1.565217391304348,1.604900184133431,0.0247260192387041
Softwares,iCloud ,iCloud 50GB,EUR,0.99,SGD,1.3845117845117845,1.604900184133431,0.13732218476917035
Content,Netflix ,Premium Plan per month,EUR,15.99,SGD,1.24953095684803,1.604900184133431,0.2214276194860575
Content,Amazon Prime,per month,EUR,7.99,SGD,1.1251564455569463,1.604900184133431,0.29892434639822996
Content,Disney +,Yearly,EUR,69.99,SGD,1.714244892127447,1.604900184133431,-0.06813178107587836
Content,YouTube Premium,Youtube Premium with YT music,EUR,12.0,SGD,1.0,1.604900184133431,0.37690829006917215
Content,Spotify,Individual plan - 1 month,EUR,10.0,SGD,1.0,1.604900184133431,0.37690829006917215
Content,Apple Music,Individual 1 month,EUR,10.0,SGD,1.0,1.604900184133431,0.37690829006917215
Devices,iPhone 12,64GB,JPY,85800.0,SGD,0.013986013986013986,0.01247106014487624,-0.1214775507084831
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,JPY,104800.0,SGD,0.013826335877862595,0.01247106014487624,-0.10867365863383904
Devices,PS5,Disk Version,JPY,49980.0,SGD,0.014585834333733493,0.01247106014487624,-0.16957453209991225
Devices,XBOX Series X,4k Variant,JPY,49980.0,SGD,0.013985594237695078,0.01247106014487624,-0.12144389291884594
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",JPY,152874.0,SGD,0.011761319779687848,0.01247106014487624,0.05691098887691515
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,JPY,6872.8,SGD,0.010144337096961937,0.01247106014487624,0.18656978804406155
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,JPY,14282.400000000001,SGD,0.0075617543270038645,0.01247106014487624,0.39365585289790894
Softwares,iCloud ,iCloud 50GB,JPY,130.0,SGD,0.010543589743589744,0.01247106014487624,0.15455545710589813
Content,Netflix ,Premium Plan per month,JPY,1980.0,SGD,0.010090909090909091,0.01247106014487624,0.19085394716382942
Content,Amazon Prime,per month,JPY,400.0,SGD,0.022475000000000002,0.01247106014487624,-0.802172368580381
Content,Disney +,Yearly,JPY,7000.0,SGD,0.01714,0.01247106014487624,-0.3743819531687531
Content,YouTube Premium,Youtube Premium with YT music,JPY,1180.0,SGD,0.010169491525423728,0.01247106014487624,0.1845527639763742
Content,Spotify,Individual plan - 1 month,JPY,980.0,SGD,0.01020408163265306,0.01247106014487624,0.18177913392187206
Content,Apple Music,Individual 1 month,JPY,980.0,SGD,0.01020408163265306,0.01247106014487624,0.18177913392187206
Devices,iPhone 12,64GB,CNY,6299.0,SGD,0.19050642959199873,0.2048058557232692,0.06981942035188515
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,CNY,7999.0,SGD,0.18114764345543194,0.2048058557232692,0.1155153117291915
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",CNY,10199.0,SGD,0.1762917933130699,0.2048058557232692,0.1392248395901683
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,CNY,398.0,SGD,0.271356783919598,0.2048058557232692,-0.3249464130862132
Softwares,iCloud ,iCloud 50GB,CNY,6.0,SGD,0.22844444444444445,0.2048058557232692,-0.11541949636984694
Content,Apple Music,Individual 1 month,CNY,10.0,SGD,1.0,0.2048058557232692,-3.8826728926695626
Devices,iPhone 12,64GB,ZAR,18999.0,SGD,0.06316121901152692,0.09133160532227406,0.30844072225977737
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,ZAR,18999.0,SGD,0.07626717195641876,0.09133160532227406,0.16494217212868123
Devices,PS5,Disk Version,ZAR,11999.99,SGD,0.06075005062504219,0.09133160532227406,0.33484087561278864
Devices,XBOX Series X,4k Variant,ZAR,11999.0,SGD,0.058254854571214265,0.09133160532227406,0.3621610573288916
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",ZAR,27999.0,SGD,0.06421657916354155,0.09133160532227406,0.2968854654755495
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,ZAR,1099.0,SGD,0.09827115559599636,0.09133160532227406,-0.07598191501436213
Softwares,iCloud ,iCloud 50GB,ZAR,14.99,SGD,0.09143873693573494,0.09133160532227406,-0.0011729960628945602
Content,Netflix ,Premium Plan per month,ZAR,169.0,SGD,0.11822485207100591,0.09133160532227406,-0.2944571778174263
Content,YouTube Premium,Youtube Premium with YT music,ZAR,72.0,SGD,0.16666666666666666,0.09133160532227406,-0.8248520441370122
Content,Spotify,Individual plan - 1 month,ZAR,60.0,SGD,0.16666666666666666,0.09133160532227406,-0.8248520441370122
Content,Apple Music,Individual 1 month,ZAR,60.0,SGD,0.16666666666666666,0.09133160532227406,-0.8248520441370122
Devices,iPhone 12,64GB,BRL,7199.0,SGD,0.166689818030282,0.24449279217729647,0.31822195433309486
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,BRL,11699.1,SGD,0.12385568120624663,0.24449279217729647,0.4934178627383362
Devices,XBOX Series X,4k Variant,BRL,4599.0,SGD,0.15198956294846705,0.24449279217729647,0.37834746949001974
Devices,Samsung Galaxy S21 Ultra,"Galaxy S21 Ultra 5G 256 GB, 12GB",BRL,8549.17,SGD,0.21031281399246946,0.24449279217729647,0.13979953306779302
Softwares,Adobe CC,Adobe CC All Apps Annual Plan Monthly Payment,BRL,262.08,SGD,0.266025641025641,0.24449279217729647,-0.08807150777978667
Softwares,Microsoft 365 ,Microsoft 365 Personal Annual Plan,BRL,279.63,SGD,0.3862246540070808,0.24449279217729647,-0.5796975058757805
Softwares,iCloud ,iCloud 50GB,BRL,4.095,SGD,0.33471713471713477,0.24449279217729647,-0.36902659475708055
Content,Netflix ,Premium Plan per month,BRL,45.9,SGD,0.43529411764705883,0.24449279217729647,-0.7803965252742535
Content,Amazon Prime,per month,BRL,14.9,SGD,0.6033557046979866,0.24449279217729647,-1.4677852435848373
Content,YouTube Premium,Youtube Premium with YT music,BRL,17.0,SGD,0.7058823529411765,0.24449279217729647,-1.8871295004447357
Content,Spotify,Individual plan - 1 month,BRL,17.0,SGD,0.5882352941176471,0.24449279217729647,-1.405941250370613
Content,Apple Music,Individual 1 month,BRL,17.0,SGD,0.5882352941176471,0.24449279217729647,-1.405941250370613
Devices,iPhone 12,64GB,AUD,1349.0,SGD,0.8895478131949592,1.0457420127372,0.14936207749118424
Devices,MacBook Air,Apple M1 Chip with 8‑Core CPU and 7‑Core GPU 256GB Storage,AUD,1599.0,SGD,0.9061913696060038,1.0457420127372,0.13344653024499442
Devices,PS5,Disk Version,AUD,749.95,SGD,0.972064804320288,1.0457420127372,0.07045447875242572
Devices,XBOX Series X,4k Variant,AUD,749.0,SGD,0.9332443257676902,1.0457420127372,0.10757690290653066
